Date,Open,High,Low,Close,Adj Close,Volume
2020-04-30,23.328323,23.854244,23.328323,23.779114,20.790979,11350316
2020-05-03,22.539444,22.689707,22.276484,22.539444,19.707090,11331461
2020-05-04,22.426746,23.290758,22.276484,22.915100,20.035540,11484661
2020-05-05,23.328323,23.703981,23.290758,23.516153,20.561064,14370558
2020-05-06,23.854244,24.004507,23.441021,23.478586,20.528215,9115416
2020-05-07,23.328323,23.441021,23.027798,23.290758,20.363991,8361578
2020-05-10,23.478586,23.591284,23.365891,23.403456,20.462530,3749671
2020-05-11,23.140495,23.403456,22.652142,23.215628,20.298304,6297054
2020-05-12,23.290758,23.666416,23.215628,23.516153,20.561064,6822442
2020-05-13,23.591284,23.703981,23.516153,23.553719,20.593908,5619754
2020-05-14,23.553719,23.591284,23.403456,23.591284,20.626753,5502722
2020-05-17,23.891809,24.042072,23.816679,24.004507,20.988050,11239400
2020-05-18,24.042072,24.417730,24.042072,24.305033,21.250809,15732442
2020-05-19,24.417730,25.469570,24.380165,25.056349,21.907717,31691925
2020-05-20,25.131479,25.281742,24.605558,24.793388,21.677797,13385118
2020-05-21,25.093914,25.131479,24.755821,24.793388,21.989815,20995108
2020-05-31,25.206612,25.206612,24.718256,24.793388,22.226768,11407935
2020-06-01,24.755821,24.830954,24.680691,24.718256,22.159414,8808351
2020-06-02,24.718256,24.755821,24.417730,24.530428,21.991032,7907489
2020-06-03,24.643126,24.718256,24.417730,24.605558,22.058386,8247168
2020-06-04,24.530428,24.567993,24.154770,24.192335,21.687937,9212549
2020-06-07,24.380165,24.530428,24.305033,24.342600,21.822643,4700552
2020-06-08,26.694214,26.776859,26.570248,26.652891,23.893778,8484823
2020-06-09,26.528925,26.694214,26.528925,26.694214,23.930822,5510463
2020-06-10,26.652891,26.694214,26.570248,26.694214,23.930822,3905258
2020-06-11,26.611570,26.735537,26.487602,26.735537,23.967865,4608683
2020-06-14,26.652891,26.694214,26.570248,26.652891,23.893778,3798502
2020-06-15,26.611570,26.694214,26.570248,26.652891,23.893778,4697861
2020-06-16,26.694214,27.190083,26.694214,26.900826,24.116043,9408425
2020-06-17,26.942148,27.024794,26.859505,26.983471,24.190130,6370152
2020-06-18,26.942148,27.355371,26.942148,27.355371,24.523535,31011717
2020-06-21,27.438017,27.438017,27.190083,27.190083,24.375357,5584567
2020-06-22,27.190083,27.231403,26.983471,27.107437,24.301264,6643440
2020-06-23,27.107437,27.231403,26.942148,27.190083,24.375357,4798205
2020-06-24,27.148760,27.190083,27.066114,27.107437,24.301264,4166927
2020-06-25,26.983471,27.066114,26.942148,27.024794,24.227177,5033468
2020-06-28,26.942148,27.024794,26.900826,26.942148,24.153090,2740231
2020-06-29,26.942148,27.024794,26.900826,26.983471,24.190130,3881170
2020-06-30,26.983471,27.024794,26.859505,26.859505,24.079000,4651056
2020-07-01,26.818180,27.024794,26.776859,27.024794,24.227177,2985566
2020-07-02,26.983471,27.190083,26.983471,27.190083,24.375357,5889084
2020-07-05,27.148760,27.190083,27.066114,27.107437,24.301264,4805340
2020-07-06,27.066114,27.355371,27.024794,27.231403,24.412399,11523539
2020-07-07,27.231403,27.644629,27.190083,27.438017,24.597626,13568684
2020-07-08,27.438017,27.561983,27.355371,27.479338,24.634668,6823309
2020-07-09,27.479338,27.561983,27.396694,27.520660,24.671713,6086790
2020-07-12,27.520660,27.768595,27.479338,27.644629,24.782845,6978547
2020-07-13,27.644629,27.685949,27.438017,27.520660,24.671713,4526031
2020-07-14,27.561983,27.561983,27.314049,27.561983,24.708757,4215021
2020-07-15,27.479338,27.644629,27.479338,27.644629,24.782845,4748896
2020-07-16,27.603306,27.644629,27.520660,27.603306,24.745802,3752863
2020-07-19,27.520660,27.561983,27.396694,27.396694,24.560581,2222052
2020-07-20,27.355371,27.396694,27.148760,27.355371,24.523535,7883479
2020-07-21,27.272726,27.355371,27.231403,27.272726,24.449446,4452658
2020-07-22,27.314049,27.314049,27.190083,27.272726,24.449446,3015167
2020-07-23,27.190083,27.272726,27.190083,27.272726,24.449446,3105370
2020-07-26,27.066114,27.190083,26.983471,27.066114,24.264219,5981893
2020-07-27,27.024794,27.231403,27.024794,27.231403,24.412399,3985188
2020-07-28,27.231403,27.272726,27.190083,27.272726,24.449446,4247246
2020-08-05,27.272726,27.438017,27.272726,27.314049,24.486490,9182850
2020-08-06,27.314049,27.355371,27.231403,27.231403,24.412399,4547696
2020-08-09,27.231403,27.396694,27.190083,27.314049,24.486490,6244352
2020-08-10,27.314049,27.396694,27.314049,27.355371,24.523535,6842142
2020-08-11,27.355371,27.520660,27.314049,27.520660,24.671713,8422623
2020-08-12,27.355371,27.396694,27.272726,27.396694,24.822823,5804975
2020-08-13,27.396694,27.396694,27.396694,27.396694,24.822823,0
2020-08-16,27.685949,27.685949,27.561983,27.561983,24.972584,4578272
2020-08-17,27.561983,27.685949,27.479338,27.685949,25.084902,12979051
2020-08-18,27.644629,28.099173,27.603306,28.099173,25.459303,16235730
2020-08-19,28.099173,28.305784,27.933884,28.223141,25.571625,12832369
2020-08-20,28.099173,28.305784,28.099173,28.223141,25.571625,10463709
2020-08-23,28.223141,28.223141,28.099173,28.181818,25.534184,6293489
2020-08-24,28.181818,28.842976,28.140495,28.842976,26.133224,20307392
2020-08-25,28.842976,28.925619,28.760330,28.884296,26.170666,12982221
2020-08-26,28.842976,28.884296,28.677685,28.842976,26.133224,6710375
2020-08-27,28.842976,28.925619,28.801653,28.925619,26.208109,9928629
2020-08-30,28.925619,29.132231,28.884296,29.008265,26.282988,11392686
2020-08-31,29.008265,29.380165,28.966942,29.380165,26.619947,90226629
2020-09-01,29.297520,29.338842,29.090908,29.132231,26.395308,11784458
2020-09-02,29.090908,29.793388,28.801653,29.752066,26.956907,19946230
2020-09-03,29.752066,30.082644,29.669420,29.752066,26.956907,17411419
2020-09-06,29.628099,29.793388,29.421488,29.628099,26.844591,8102335
2020-09-07,29.628099,29.752066,29.504131,29.545454,26.769711,8002447
2020-09-08,29.545454,29.752066,29.545454,29.710743,26.919470,11106956
2020-09-09,29.545454,29.628099,29.421488,29.586777,26.807154,8855234
2020-09-10,29.545454,29.586777,29.421488,29.504131,26.732267,7403936
2020-09-13,29.504131,29.793388,29.421488,29.710743,26.919470,11715585
2020-09-14,29.752066,29.917355,29.628099,29.793388,26.994349,14098110
2020-09-15,29.793388,29.958677,29.710743,29.876034,27.069229,17674197
2020-09-16,29.917355,30.041323,29.793388,29.958677,27.144110,16247771
2020-09-17,30.000000,30.537189,29.958677,30.289255,27.443630,74552211
2020-09-20,30.247932,30.578512,30.206612,30.537189,27.668272,15540269
2020-09-21,30.537189,30.702478,30.454544,30.537189,27.668272,16176954
2020-09-22,30.495867,30.495867,30.289255,30.289255,27.443630,7456714
2020-09-24,30.247932,30.371901,30.123966,30.330578,27.481071,7131498
2020-09-27,30.330578,30.330578,30.165289,30.247932,27.406191,6810452
2020-09-28,30.247932,30.289255,30.082644,30.206612,27.368753,11544722
2020-09-29,30.165289,30.206612,29.917355,29.917355,27.106665,6821538
2020-09-30,29.834709,29.876034,29.545454,29.669420,26.882029,6889927
2020-10-01,29.586777,29.628099,29.421488,29.545454,26.769711,4355710
2020-10-04,29.338842,29.338842,29.008265,29.008265,26.282988,4502020
2020-10-05,28.966942,29.628099,28.884296,29.628099,26.844591,7615433
2020-10-06,29.628099,29.876034,29.628099,29.628099,26.844591,7018438
2020-10-07,29.628099,29.710743,29.380165,29.586777,26.807154,3525406
2020-10-08,29.586777,29.752066,29.545454,29.752066,26.956907,3658318
2020-10-11,29.752066,29.834709,29.669420,29.710743,26.919470,4595923
2020-10-12,29.710743,29.752066,29.586777,29.710743,26.919470,3263680
2020-10-13,29.669420,29.752066,29.628099,29.669420,26.882029,3302978
2020-10-14,29.669420,29.710743,29.586777,29.586777,26.807154,3238505
2020-10-15,29.586777,29.628099,29.504131,29.586777,26.807154,3778228
2020-10-18,29.504131,29.669420,29.504131,29.628099,26.844591,2665164
2020-10-19,29.586777,29.628099,29.462809,29.462809,26.694828,3060041
2020-10-20,29.338842,29.421488,29.132231,29.338842,26.582508,4027470
2020-10-21,29.214876,29.338842,29.173553,29.173553,26.432749,2869875
2020-10-22,29.173553,29.173553,29.008265,29.173553,26.432749,3837228
2020-10-25,29.173553,29.173553,28.512396,28.512396,25.833706,5313338
2020-10-26,28.512396,28.925619,28.099173,28.181818,25.534184,7994206
2020-10-27,28.223141,28.512396,28.223141,28.512396,25.833706,2794481
2020-10-28,28.512396,28.512396,28.140495,28.264462,25.609062,3310080
2020-10-29,28.099173,28.181818,27.685949,27.851238,25.234661,7838536
2020-11-01,27.809917,27.933884,27.685949,27.768595,25.159782,2988286
2020-11-02,27.768595,28.305784,27.644629,28.264462,25.609062,4496656
2020-11-03,28.305784,28.760330,28.305784,28.429752,25.758825,5746015
2020-11-04,28.471073,28.719007,28.471073,28.636362,25.946024,3215008
2020-11-05,28.636362,28.636362,28.429752,28.595041,25.908587,3110272
2020-11-08,28.471073,28.801653,28.429752,28.801653,26.095787,3446986
2020-11-09,28.842976,29.338842,28.842976,29.338842,26.582508,8100476
2020-11-10,29.338842,29.421488,29.090908,29.214876,26.735132,10880209
2020-11-11,29.214876,29.338842,29.132231,29.338842,26.848574,5109026
2020-11-12,29.256199,29.297520,29.049585,29.132231,26.659498,3220298
2020-11-15,29.090908,29.256199,29.049585,29.173553,26.697315,4929100
2020-11-16,29.132231,29.256199,29.132231,29.256199,26.772945,5024217
2020-11-17,29.256199,29.338842,29.214876,29.338842,26.848574,5190057
2020-11-18,29.297520,29.338842,29.214876,29.338842,26.848574,4405324
2020-11-19,29.256199,29.380165,29.214876,29.256199,26.772945,3511315
2020-11-22,29.297520,29.380165,29.173553,29.173553,26.697315,4165628
2020-11-23,29.173553,29.338842,29.132231,29.338842,26.848574,5414975
2020-11-24,29.297520,29.628099,29.256199,29.504131,26.999834,6892840
2020-11-25,29.545454,29.752066,29.504131,29.504131,26.999834,8206568
2020-11-26,29.504131,29.669420,29.256199,29.669420,27.151091,11382457
2020-11-29,29.669420,29.669420,29.669420,29.669420,27.151091,0
2020-11-30,29.545454,29.752066,29.256199,29.752066,27.226725,13008967
2020-12-01,29.462809,29.752066,29.462809,29.710743,27.188908,4545033
2020-12-02,29.586777,29.752066,29.504131,29.669420,27.151091,3610993
2020-12-03,29.628099,29.628099,29.545454,29.628099,27.113277,2629749
2020-12-06,29.669420,29.669420,29.504131,29.504131,26.999834,2302563
2020-12-07,29.462809,29.504131,29.297520,29.462809,26.962017,4462207
2020-12-08,29.380165,29.421488,29.338842,29.421488,26.924206,2494990
2020-12-09,29.421488,29.504131,29.338842,29.462809,26.962017,2968987
2020-12-10,29.421488,29.462809,29.338842,29.338842,26.848574,3166686
2020-12-13,29.338842,29.380165,29.256199,29.256199,26.772945,2837548
2020-12-14,29.214876,29.256199,29.173553,29.256199,26.772945,3345614
2020-12-15,29.173553,29.462809,29.173553,29.297520,26.810759,4311416
2020-12-16,29.338842,29.421488,29.256199,29.421488,26.924206,2877601
2020-12-17,29.380165,29.421488,29.090908,29.090908,26.621685,11489530
2020-12-20,29.256199,29.297520,29.090908,29.090908,26.621685,3409015
2020-12-21,28.925619,29.049585,28.636362,28.760330,26.319166,8168937
2020-12-22,28.636362,28.925619,28.636362,28.925619,26.470425,3507998
2020-12-23,28.925619,28.925619,28.801653,28.842976,26.394796,2738813
2020-12-24,28.842976,29.090908,28.842976,28.925619,26.470425,3876887
2020-12-27,28.884296,29.049585,28.801653,28.966942,26.508244,2790324
2020-12-28,28.966942,29.008265,28.884296,29.008265,26.546055,2750469
2020-12-29,28.966942,29.008265,28.801653,29.008265,26.546055,3862225
2020-12-30,28.966942,29.008265,28.842976,28.966942,26.508244,3854416
2020-12-31,28.966942,29.049585,28.884296,28.925619,26.470425,3984239
2021-01-03,28.925619,28.925619,28.801653,28.801653,26.356981,1974842
2021-01-04,28.801653,28.925619,28.760330,28.801653,26.356981,2807501
2021-01-05,28.842976,28.842976,28.636362,28.801653,26.356981,4695225
2021-01-06,28.801653,28.884296,28.677685,28.760330,26.319166,3659585
2021-01-07,28.719007,28.842976,28.677685,28.842976,26.394796,3905314
2021-01-10,28.925619,29.132231,28.884296,28.925619,26.470425,4439506
2021-01-11,28.925619,29.090908,28.842976,29.090908,26.621685,5483300
2021-01-12,29.008265,29.049585,28.925619,29.049585,26.583866,4123459
2021-01-13,29.008265,29.049585,28.966942,29.049585,26.583866,2528144
2021-01-14,28.966942,29.008265,28.884296,28.925619,26.470425,2766089
2021-01-17,28.925619,28.925619,28.760330,28.760330,26.319166,2789088
2021-01-18,28.760330,28.884296,28.760330,28.884296,26.432610,2456820
2021-01-19,28.842976,28.884296,28.760330,28.842976,26.394796,3373270
2021-01-20,28.760330,28.842976,28.719007,28.760330,26.319166,2921453
2021-01-21,28.760330,28.842976,28.760330,28.760330,26.319166,2112316
2021-01-24,28.760330,28.884296,28.760330,28.884296,26.432610,1982081
2021-01-25,28.801653,28.884296,28.719007,28.719007,26.281351,3240630
2021-01-26,28.719007,28.842976,28.677685,28.677685,26.243534,2477760
2021-01-27,28.719007,28.801653,28.677685,28.760330,26.319166,2866440
2021-01-28,28.677685,28.842976,28.677685,28.719007,26.281351,3759479
2021-01-31,28.719007,28.801653,28.595041,28.636362,26.205719,2407707
2021-02-01,28.636362,28.636362,28.223141,28.223141,25.827572,3663478
2021-02-02,28.305784,28.471073,28.264462,28.264462,25.865385,2576872
2021-02-03,28.264462,28.305784,28.099173,28.099173,25.714127,2941393
2021-02-04,28.099173,28.140495,28.016527,28.057852,25.676310,4935362
2021-02-07,28.099173,28.305784,28.057852,28.181818,25.789755,2766707
2021-02-08,28.181818,28.553719,28.181818,28.347107,25.941017,2996544
2021-02-09,28.388430,28.842976,28.388430,28.512396,26.092274,4447508
2021-02-10,28.677685,28.677685,28.388430,28.471073,26.054459,2601531
2021-02-11,28.429752,28.553719,28.388430,28.553719,26.130091,2337586
2021-02-14,28.512396,28.636362,28.512396,28.553719,26.130091,3255622
2021-02-15,28.553719,28.842976,28.553719,28.636362,26.205719,4635824
2021-02-16,28.636362,28.842976,28.636362,28.801653,26.356981,3787210
2021-02-17,28.842976,28.884296,28.636362,28.719007,26.281351,3947335
2021-02-18,28.719007,29.049585,28.677685,28.719007,26.281351,8857618
2021-02-21,28.719007,28.760330,28.636362,28.719007,26.281351,3533345
2021-02-22,28.636362,28.719007,28.512396,28.595041,26.167908,5997354
2021-02-23,28.636362,28.801653,28.636362,28.677685,26.243534,4442620
2021-02-24,28.636362,28.677685,28.512396,28.553719,26.130091,5098508
2021-02-25,28.553719,28.677685,28.512396,28.553719,26.130091,8707846
2021-02-28,28.429752,28.512396,28.347107,28.471073,26.054459,3132127
2021-03-01,28.429752,28.512396,28.388430,28.512396,26.092274,4097591
2021-03-02,28.471073,28.553719,28.429752,28.471073,26.054459,3780935
2021-03-03,28.471073,28.966942,28.429752,28.966942,26.508244,10986738
2021-03-04,28.925619,29.173553,28.842976,29.090908,26.621685,10967556
2021-03-07,29.214876,29.752066,29.214876,29.586777,27.075464,12244795
2021-03-08,29.586777,29.752066,29.421488,29.669420,27.151091,12526203
2021-03-09,29.669420,29.752066,29.504131,29.586777,27.075464,6298721
2021-03-10,29.504131,29.669420,29.462809,29.586777,27.075464,5603854
2021-03-11,29.586777,29.669420,29.504131,29.669420,27.151091,5423393
2021-03-14,29.586777,29.628099,29.504131,29.586777,27.075464,3320312
2021-03-15,29.545454,29.669420,29.504131,29.504131,26.999834,4818365
2021-03-16,29.545454,29.628099,29.421488,29.504131,26.999834,6296130
2021-03-17,29.462809,29.504131,29.214876,29.338842,26.848574,5130973
2021-03-18,29.297520,29.462809,29.090908,29.090908,26.621685,8637018
2021-03-21,28.966942,29.297520,28.925619,29.256199,26.772945,4019162
2021-03-22,29.256199,29.421488,29.173553,29.380165,26.886391,4609176
2021-03-23,29.173553,29.173553,28.966942,29.008265,26.811377,4686742
2021-03-24,28.925619,28.925619,28.801653,28.842976,26.658606,2876260
2021-03-25,28.925619,28.925619,28.760330,28.760330,26.582220,3686392
2021-03-28,28.677685,28.760330,28.595041,28.636362,26.467640,2992966
2021-03-29,28.636362,29.049585,28.553719,29.049585,26.849569,3660726
2021-03-30,29.049585,29.049585,28.842976,28.966942,26.773188,2999877
2021-03-31,29.752066,29.752066,29.173553,29.752066,27.498850,23775632
2021-04-01,29.545454,29.586777,29.297520,29.297520,27.078728,4971082
2021-04-04,29.297520,29.462809,29.214876,29.380165,27.155117,4130272
2021-04-05,29.297520,29.421488,29.256199,29.421488,27.193308,3595141
2021-04-06,29.338842,29.380165,29.297520,29.297520,27.078728,4465080
2021-04-07,29.297520,29.297520,29.297520,29.297520,27.078728,0
2021-04-08,29.297520,29.421488,29.256199,29.421488,27.193308,5377079
2021-04-11,29.421488,29.421488,29.421488,29.421488,27.193308,0
2021-04-12,29.380165,29.545454,29.338842,29.462809,27.231499,5728291
2021-04-13,29.380165,29.545454,29.297520,29.297520,27.078728,3845548
2021-04-14,29.297520,29.421488,29.297520,29.421488,27.193308,6740987
2021-04-15,29.338842,29.421488,29.297520,29.421488,27.193308,4692295
2021-04-18,29.338842,29.462809,29.338842,29.380165,27.155117,4049249
2021-04-19,29.380165,29.380165,29.297520,29.380165,27.155117,5282626
2021-04-20,29.338842,29.380165,29.297520,29.380165,27.155117,3848031
2021-04-21,29.297520,29.338842,29.256199,29.256199,27.040537,4756852
2021-04-22,29.256199,29.338842,29.214876,29.256199,27.040537,4903002
2021-04-25,29.256199,29.338842,29.173553,29.214876,27.002342,2797343
2021-04-26,29.173553,29.256199,29.173553,29.256199,27.040537,3336247
2021-04-27,29.173553,29.256199,29.132231,29.256199,27.040537,4536818
2021-04-28,29.380165,29.793388,29.338842,29.586777,27.346079,25029052
2021-04-29,29.462809,29.545454,29.256199,29.256199,27.040537,8977903
2021-05-02,29.256199,29.338842,29.173553,29.297520,27.078728,4950797
2021-05-03,29.297520,29.338842,29.214876,29.256199,27.040537,3756344
2021-05-04,29.421488,29.504131,29.338842,29.462809,27.231499,7574342
2021-05-05,29.462809,29.545454,29.421488,29.462809,27.231499,5521602
2021-05-06,29.462809,29.504131,29.380165,29.462809,27.231499,6346875
2021-05-09,29.462809,29.504131,29.421488,29.504131,27.269690,4149547
2021-05-10,29.462809,29.628099,29.462809,29.586777,27.346079,7590016
2021-05-17,29.338842,29.380165,29.256199,29.380165,27.424612,8129714
2021-05-18,29.380165,29.421488,29.297520,29.380165,27.424612,4286166
2021-05-19,29.338842,29.380165,29.256199,29.297520,27.347467,2613688
2021-05-20,29.297520,29.338842,29.256199,29.297520,27.347467,5646472
2021-05-23,29.256199,29.297520,29.214876,29.297520,27.347467,3623162
2021-05-24,29.297520,29.297520,29.214876,29.214876,27.270325,3487626
2021-05-25,29.214876,29.297520,29.173553,29.256199,27.308895,8294871
2021-05-26,29.256199,29.256199,29.173553,29.173553,27.231752,5567732
2021-05-27,29.173553,29.256199,29.132231,29.132231,27.193178,11372771
2021-05-30,29.132231,29.173553,29.090908,29.173553,27.231752,4189668
2021-05-31,29.173553,29.173553,29.090908,29.173553,27.231752,3452486
2021-06-01,29.173553,29.338842,29.173553,29.256199,27.308895,5402535
2021-06-02,29.256199,29.297520,29.173553,29.256199,27.308895,4516423
2021-06-03,29.256199,29.297520,29.173553,29.214876,27.270325,5512052
2021-06-06,29.256199,29.297520,29.214876,29.256199,27.308895,7058255
2021-06-07,29.256199,29.297520,29.214876,29.297520,27.347467,4910574
2021-06-08,29.256199,29.297520,29.173553,29.256199,27.308895,5905413
2021-06-09,29.256199,29.297520,29.214876,29.256199,27.308895,9394375
2021-06-10,29.256199,29.297520,29.173553,29.256199,27.308895,11913281
2021-06-13,29.256199,29.297520,29.173553,29.256199,27.308895,8006300
2021-06-14,29.214876,29.256199,29.132231,29.173553,27.231752,6642514
2021-06-15,29.173553,29.214876,29.090908,29.173553,27.231752,6122051
2021-06-16,29.173553,29.256199,29.132231,29.173553,27.231752,4412861
2021-06-17,29.173553,29.256199,29.132231,29.132231,27.193178,14730099
2021-06-20,29.173553,29.214876,29.132231,29.173553,27.231752,4669834
2021-06-21,29.132231,29.214876,29.132231,29.173553,27.231752,4164021
2021-06-22,29.173553,29.214876,29.132231,29.173553,27.231752,9694458
2021-06-23,29.173553,29.173553,29.090908,29.090908,27.154604,4923961
2021-06-24,29.090908,29.132231,29.049585,29.049585,27.116035,5888717
2021-06-27,29.049585,29.049585,29.049585,29.049585,27.116035,0
2021-06-28,29.049585,29.049585,28.966942,29.008265,27.077463,6209565
2021-06-29,29.008265,29.173553,28.925619,29.173553,27.231752,8813051
